,district,area,year,rooms,value,floor,elevator,parking,warehouse
191, دروس ,۲۰۰,۱۴۰۱,۳,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
192, پاسداران ,۳۶۰,۱۴۰۱,۴,۵۴٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
193, پاسداران ,۱۱۳,۱۴۰۱,۲,۱۰٬۲۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
194, اباذر ,۱۲۵,۱۳۸۲,۳,۷٬۸۱۲٬۵۰۰٬۰۰۰,۶,"(True,)","(True,)",True
195, دکتر هوشیار ,۸۹,۱۳۹۵,۲,۴٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
196, دکتر هوشیار ,۱۱۶,۱۳۹۶,۲,۶٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
197, شهرک غرب ,۱۲۰,۱۳۷۳,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
198, دربند ,۶۷,۱۳۹۷,۱,۶٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)",False,False
199, جنت‌آباد جنوبی ,۱۱۱,۱۳۹۵,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
200, دریاچه شهدای خلیج فارس ,۱۴۵,۱۳۹۵,۲,۱۰٬۰۸۰٬۰۰۰٬۰۰۰,۱۶,"(True,)","(True,)",True
201, چیتگر ,۱۶۱,۱۳۹۵,۳,۹٬۳۳۸٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
202, جنت‌آباد جنوبی ,۱۱۲,۱۳۹۱,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
203, نیاوران ,۱۸۰,۱۳۹۱,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۱۰,"(True,)","(True,)",True
204, نارمک ,۵۳,۱۳۹۰,۱,۳٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)",False,False
205, سلسبیل ,۶۲,۱۳۸۹,۲,۳٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
206, شمس‌آباد ,۹۰,۱۳۹۱,۲,۵٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
207, دروس ,۲۵۰,۱۳۹۸,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۸,"(True,)","(True,)",True
208, شهران شمالی ,۱۳۵,۱۴۰۱,۲,۹٬۲۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
209, شهرک غرب ,۱۰۷,۱۴۰۱,۱,۱۵٬۵۱۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
210, کوهک ,۱۰۵,۱۴۰۱,۲,۶٬۴۰۰٬۰۰۰٬۰۰۰,۹ از ۱۱,"(True,)","(True,)",True
211, سلسبیل ,۴۲,۱۳۹۰,۱,۱٬۹۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
212, شهرک غرب ,۱۲۶,۱۴۰۰,۳,۱۳٬۷۵۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
213, سعادت‌آباد ,۱۳۷,۱۴۰۰,۳,۱۷٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
214, سعادت‌آباد ,۱۲۶,۱۳۹۹,۳,۱۵٬۱۲۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
215, سعادت‌آباد ,۱۳۶,۱۳۹۹,۳,۱۶٬۳۰۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
216, شهرک راه‌آهن ,۱۲۱,۱۳۹۸,۲,۷٬۱۰۰٬۰۰۰٬۰۰۰,۱۰ از ۲۱,"(True,)","(True,)",True
217, نازی‌آباد ,۴۲,۱۳۸۴,۱,۱٬۳۵۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
218, الهیه ,۱۶۵,۱۳۹۰,۳,۲۲٬۲۷۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
219, کوی فردوس ,۱۰۵,۱۳۹۵,۲,۶٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
220, خانی‌آباد نو,۱۰۶,۱۳۹۶,۲,۳٬۹۹۵٬۰۰۰٬۰۰۰,۵ از ۶,"(True,)","(True,)",True
221, مخصوص ,۱۰۵,۱۴۰۱,۲,۳٬۹۹۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)",False,False
222, کوی فردوس ,۱۱۳,۱۳۹۵,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
223, کوی فردوس ,۱۲۵,۱۳۹۷,۳,۱۰٬۲۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
224, کوی فردوس ,۱۰۵,۱۳۹۴,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
225, جردن,۱۴۵,۱۳۹۰,۲,۱۴٬۲۰۰٬۰۰۰٬۰۰۰,۶ از ۷,"(True,)","(True,)",True
226, کوی فردوس ,۱۰۸,۱۳۹۸,۲,۸٬۲۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
227, جنت‌آباد جنوبی ,۹۶,۱۳۸۵,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
228, کوی فردوس ,۲۲۶,۱۳۹۹,۳,۲۰٬۳۴۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
229, قیام‌دشت ,۵۶,۱۳۹۸,۱,۵۶,شخصی,False,"(True,)",True
230, سعادت‌آباد ,۱۷۱,۱۴۰۱,۳,۲۵٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
231, سعادت‌آباد ,۱۶۵,۱۴۰۱,۳,۲۳٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
232, استاد معین,۶۳,۱۳۸۲,۲,۲٬۴۵۰٬۰۰۰٬۰۰۰,۲ از ۴,False,False,False
233, شهر زیبا ,۶۶,۱۴۰۱,۱,۴٬۵۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
234, جردن ,۱۷۰,۱۳۹۵,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
235, امیرآباد ,۱۱۵,۱۴۰۱,۲,۱۰٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
236, ظفر ,۱۰۵,۱۳۷۴,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
237, شهرک راه‌آهن ,۱۰۳,۱۴۰۱,۲,۲٬۹۰۰٬۰۰۰٬۰۰۰,۴ از ۱۲,"(True,)","(True,)",True
238, الهیه ,۲۴۲,۱۳۹۸,۳,۴۹٬۶۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
239, صادقیه ,۷۵,۱۴۰۱,۱,۶٬۷۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
240, استاد معین ,۶۹,۱۳۹۰,۲,۳٬۰۵۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)",False,False
241, کوی فردوس ,۱۰۰,۱۴۰۱,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
242, شهران جنوبی ,۱۱۰,۱۳۹۶,۲,۶٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
243, دریاچه شهدای خلیج فارس ,۱۰۰,۱۴۰۱,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
244, جردن ,۱۴۵,۱۳۸۲,۳,۱۳٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
245, فرمانیه ,۲۰۰,۱۳۹۷,۳,۳۷٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
246, فرمانیه ,۲۰۸,۱۳۸۴,۳,۲۳٬۲۹۶٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
247, کامرانیه ,۲۳۱,۱۴۰۱,۳,۶۶٬۹۹۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
248, کامرانیه ,۲۰۲,۱۳۹۶,۳,۳۸٬۳۸۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
249, اقدسیه ,۲۵۱,۱۴۰۰,۳,۵۷٬۷۳۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
250, پونک ,۸۰,۱۳۸۷,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
251, زعفرانیه ,۲۰۰,۱۴۰۰,۳,۴۸٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
252, کوی فردوس,۹۱,۱۳۸۸,۲,۵٬۸۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
253, جیحون ,۵۸,۱۳۹۶,۱,۲٬۶۵۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)",False,False
254, فرمانیه ,۹۵,۱۳۸۹,۲,۱۱٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
255, استاد معین ,۶۲,۱۳۸۴,۱,۲٬۲۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
256, سازمان برنامه ,۵۱,۱۳۹۴,۱,۴٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
257, سازمان برنامه,۱۲۲,۱۳۸۷,۳,۸٬۴۹۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
258, ازگل ,۱۵۵,۱۴۰۱,۳,۱۸٬۶۰۰٬۰۰۰٬۰۰۰,۵ از ۸,"(True,)","(True,)",True
259, پونک ,۵۱,۱۳۸۵,۱,۴٬۱۲۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
260, تهرانپارس غربی ,۱۴۶,۱۴۰۱,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
261, شهرک راه‌آهن ,۹۰۰,۱۴۰۰,+۴,۹۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
262, ولنجک ,۱۰۰,۱۳۹۳,۲,۱۳٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
263, پونک ,۸۳,۱۳۹۳,۲,۵٬۸۸۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
264, جیحون ,۸۲,۱۳۷۷,۲,۲٬۴۴۹٬۰۰۰٬۰۰۰,۲,False,False,False
265, جیحون ,۶۱,۱۳۹۳,۲,۲٬۴۰۰٬۰۰۰٬۰۰۰,۱,False,False,False
266, جیحون ,۶۰,۱۳۹۱,۲,۲٬۹۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
267, جنت‌آباد مرکزی ,۱۲۵,۱۳۹۷,۳,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
268, امیریه ,۴۹,۱۳۹۵,۱,۱٬۶۷۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
269, کامرانیه ,۲۳۵,۱۳۸۸,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
270, نیاوران,۲۶۲,۱۴۰۱,۳,۶۳٬۵۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
271, نیاوران,۲۸۰,۱۴۰۰,۳,۷۰٬۰۰۰٬۰۰۰٬۰۰۰,۸ از ۱۲,"(True,)","(True,)",True
272, نیاوران ,۳۳۰,قبل از ۱۳۷۰,۴,۷۰٬۰۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
273, فرمانیه,۲۴۸,۱۴۰۱,۳,۶۲٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
274, اقدسیه,۳۰۵,۱۳۹۹,۴,۷۰٬۰۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
275, نیاوران,۲۳۰,۱۴۰۱,۳,۶۴٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
276, نیاوران,۳۳۰,۱۴۰۱,۴,۹۲٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
277, نیاوران ,۳۱۰,۱۴۰۱,۳,۷۶٬۰۰۰٬۰۰۰٬۰۰۰,۹ از ۱۰,"(True,)","(True,)",True
278, فرمانیه,۲۲۰,۱۴۰۱,۳,۵۳٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
279, نیاوران ,۳۴۰,۱۳۹۹,۴,۶۵٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
280, جنت‌آباد جنوبی ,۷۳,۱۳۸۱,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
281, کامرانیه ,۱۹۰,۱۳۹۶,۳,۲۶٬۶۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
282, سعادت‌آباد ,۲۱۰,۱۴۰۱,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
283, پونک ,۷۰,۱۳۸۶,۲,۴٬۵۹۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
284, شهرک پرواز ,۱۷۹,۱۳۹۶,۳,۱۲٬۷۳۶٬۹۰۰٬۰۰۰,۴,"(True,)","(True,)",True
285, اندیشه (شهر زیبا) ,۶۸,۱۳۹۶,۲,۱٬۱۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
286, جیحون ,۳۵,۱۳۷۸,۱,۱٬۳۵۰٬۰۰۰٬۰۰۰,۲,False,False,False
287, نیاوران ,۱۵۶,۱۳۸۸,۳,۱۶٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
288, باغ فیض ,۱۱۰,۱۳۸۷,۲,۶٬۳۸۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
289, پاتریس لومومبا,۷۶,۱۳۷۹,۲,۳٬۶۸۰٬۰۰۰٬۰۰۰,۱,False,False,False
290, نیاوران ,۱۰۰,۱۳۹۵,۲,۱۳٬۳۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
291, آجودانیه ,۱۶۵,۱۳۹۸,۳,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
292, پرستار ,۸۲,۱۳۸۳,۲,۳٬۱۰۰٬۰۰۰٬۰۰۰,۳ از ۳,False,False,False
293, تهران‌نو ,۵۱,۱۳۸۲,۱,۱۸٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۱۵,False,"(True,)",True
294, تهران‌سر ,۸۵,۱۴۰۱,۲,۴٬۲۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
295, سعادت‌آباد ,۱۴۸,۱۳۹۹,۳,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
296, سعادت‌آباد ,۲۰۷,۱۳۹۶,۳,۲۳٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
297, جردن ,۹۵,۱۳۹۹,۲,۱۲٬۳۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
298, شهرآرا ,۱۰۶,۱۳۹۸,۲,۸٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
299, پاسداران ,۱۲۹,۱۴۰۱,۲,۱۰٬۳۸۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
300, هروی ,۱۸۰,۱۴۰۱,۳,۱۴٬۴۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
301, زعفرانیه ,۱۸۲,۱۴۰۱,۳,۳۲٬۷۶۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
302, اباذر,۶۱,۱۳۹۰,۱,۴٬۶۶۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
303, زعفرانیه ,۳۹۰,۱۴۰۰,۴,۹۷٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
304, بریانک,۵۳,۱۳۹۱,۱,۲٬۰۹۰٬۰۰۰٬۰۰۰,همکف,False,"(True,)",True
305, هروی ,۱۰۳,۱۳۷۸,۲,۵٬۹۷۴٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
306, ولنجک ,۳۲۰,۱۳۹۴,۳,۵۹٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
307, آذربایجان ,۶۰,۱۳۸۱,۲,۲٬۸۵۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
308, فرمانیه ,۱۷۲,۱۳۸۵,۳,۱۶٬۸۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
309, جنت‌آباد مرکزی ,۶۱,۱۴۰۰,۱,۵٬۴۹۰٬۰۰۰٬۰۰۰,+۳۰,"(True,)","(True,)",True
310, سعادت‌آباد ,۱۵۵,۱۴۰۱,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
311, پونک ,۶۳,۱۳۸۰,۲,۳٬۹۸۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
312, پونک ,۱۴۸,۱۴۰۱,۳,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
313, دریاچه شهدای خلیج فارس ,۱۱۲,۱۴۰۱,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
314, کوی فردوس ,۱۰۵,۱۳۹۹,۲,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
315, کوی فردوس ,۵۵,۱۳۹۰,۲,۴٬۶۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
316, اتابک ,۱۱۵,۱۴۰۱,۳,۳٬۳۳۵٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
317, نعمت‌آباد ,۲۰۵,۱۳۸۷,۱,۱۱۵,شخصی,False,"(True,)",True
318, قیطریه ,۱۴۵,۱۴۰۰,۳,۱۷٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
319, چیتگر ,۱۱۴,۱۴۰۱,۲,۴٬۷۵۰٬۰۰۰٬۰۰۰,۲۰ از ۲۹,"(True,)","(True,)",True
320, گیشا (کوی نصر) ,۱۳۵,۱۳۹۴,۳,۱۲٬۸۶۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
321, سعادت‌آباد ,۱۱۵,قبل از ۱۳۷۰,۲,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۲,False,"(True,)",True
322, چیتگر ,۱۳۵,۱۳۹۶,۳,۷٬۷۰۰٬۰۰۰٬۰۰۰,۷ از ۱۷,"(True,)","(True,)",True
323, شهرک غرب ,۲۱۰,۱۳۸۰,۳,۳۳٬۴۵۰٬۰۰۰٬۰۰۰,۲۶,"(True,)","(True,)",True
324, چیتگر ,۲۲۷,۱۴۰۱,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
325, چیتگر ,۱۰۳,۱۴۰۱,۲,۱٬۲۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
326, پونک ,۱۳۵,۱۴۰۱,۳,۱۲٬۱۵۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
327, پونک ,۷۴,۱۴۰۱,۲,۵٬۱۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
328, پونک ,۱۴۰,۱۴۰۱,۳,۹٬۲۴۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
329, پونک ,۸۸,۱۴۰۱,۲,۵٬۷۲۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
330, پونک ,۷۸,۱۴۰۱,۲,۵٬۸۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
331, پونک ,۱۵۸,۱۴۰۰,۳,۱۰٬۲۷۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
332, پونک ,۱۱۰,۱۴۰۱,۲,۷٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
333, زعفرانیه ,۹۰,۱۳۹۶,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
334, کوی فردوس ,۸۰,۱۳۸۲,۲,۴٬۸۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
335, اقدسیه ,۲۰۰,۱۴۰۱,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
336, دریاچه شهدای خلیج فارس ,۸۵,۱۴۰۰,۲,۵٬۰۱۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
337, شمس‌آباد ,۱۰۶,۱۳۹۵,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
338, پونک ,۱۰۳,۱۴۰۰,۲,۶٬۸۵۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
339, سعادت‌آباد ,۲۳۰,قبل از ۱۳۷۰,۴,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۲,False,"(True,)",True
340, صادقیه ,۱۱۵,۱۳۹۵,۲,۶٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
341, جنت‌آباد جنوبی ,۸۶,۱۳۸۲,۲,۵٬۶۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
342, الهیه ,۳۷۰,۱۳۹۷,۴,۳۹٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۷,"(True,)","(True,)",True
343, پونک ,۳۹,۱۴۰۱,۱,۳٬۹۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
344, جنت‌آباد جنوبی ,۶۳,۱۳۸۸,۲,۴٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
345, پاسداران ,۱۹۹,۱۴۰۱,۳,۱۷٬۹۱۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
346, هروی ,۱۷۶,۱۴۰۱,۳,۱۳٬۳۵۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
347, هروی ,۱۱۸,۱۴۰۱,۲,۱۰٬۱۵۰٬۰۰۰٬۰۰۰,۸ از ۱۱,"(True,)","(True,)",True
348, هروی ,۱۰۴,۱۴۰۱,۲,۹٬۱۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
349, شهران شمالی ,۵۹,۱۳۸۶,۲,۳٬۸۳۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
350, قیطریه ,۱۶۰,۱۳۸۱,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
351, نیاوران ,۱۲۷,۱۳۸۳,۲,۱۲٬۱۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
352, قیطریه ,۱۱۰,۱۳۷۱,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
353, نیاوران ,۱۰۵,۱۳۹۶,۲,۱۰٬۴۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
354, پاسداران ,۱۶۰,۱۴۰۱,۳,۲۷٬۲۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
355, ولنجک ,۳۵۰,۱۳۹۸,۴,۶۹٬۹۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
356, الهیه ,۲۵۳,۱۳۹۰,۴,۲۳٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۸,"(True,)","(True,)",True
357, گیشا (کوی نصر) ,۸۰,۱۴۰۱,۲,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
358, نواب ,۶۱,۱۳۹۵,۲,۱٬۸۵۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
359, قیطریه ,۱۱۵,۱۳۹۰,۲,۱۰٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
360, ولنجک ,۱۶۷,۱۳۸۸,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
361, اختیاریه ,۱۳۰,۱۳۸۴,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
362, آذربایجان ,۶۱,۱۳۸۲,۲,۲٬۷۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
363, چیتگر ,۸۵,۱۴۰۰,۲,۵٬۰۱۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
364, قیطریه ,۱۰۰,۱۳۹۴,۲,۱۱٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
365, کوی فردوس ,۸۲,۱۳۸۱,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,همکف از ۴,"(True,)","(True,)",True
366, مرزداران ,۷۵,۱۳۸۴,۲,۳٬۸۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
367, شهران جنوبی ,۱۱۲,۱۳۹۶,۲,۶٬۸۳۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
368, پاسداران ,۱۶۶,۱۳۸۲,۳,۱۹٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
369, سازمان برنامه ,۸۵,۱۳۸۱,۲,۶٬۱۲۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
370, شهران جنوبی ,۱۱۱,۱۳۹۴,۲,۶٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
371, اختیاریه ,۱۳۴,۱۴۰۱,۳,۱۳٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
372, میرداماد ,۱۵۰,۱۴۰۱,۳,۱۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
373, شهران شمالی ,۱۴۶,۱۳۹۳,۳,۱۱٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
374, مرزداران ,۹۶,۱۴۰۱,۲,۷٬۷۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
375, جنت‌آباد مرکزی ,۱۰۰,۱۴۰۱,۳,۷٬۸۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
376, کوی فردوس ,۸۲,۱۳۸۴,۲,۴٬۷۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
377, شهران جنوبی,۷۶,۱۳۹۱,۲,۴٬۹۸۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
378, جنت‌آباد شمالی ,۹۰,۱۳۸۴,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
379, جلفا,۸۰,۱۴۰۱,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
380, شهرک غرب,۱۶۶,۱۴۰۱,۳,۲۲٬۳۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
