,district,area,year,rooms,value,floor,elevator,parking,warehouse
22837, نیاوران ,180,1400,3,39000000000,5,True,True,True
22838, گیشا (کوی نصر) ,73,1392,2,7300000000,3,True,True,True
22839, شاهین ,83,1391,2,5550000000,2,True,True,True
22840, جنت‌آباد مرکزی ,93,1388,2,6480000000,3,True,True,True
22841, اقدسیه ,80,1395,2,7000000000,1,True,True,True
22842, شهر زیبا ,61,1397,1,2900000000,1,True,True,False
22843, قیطریه ,117,1388,2,9800000000,1,True,True,True
22844, میرداماد ,155,1385,3,13175000000,2,True,True,True
22845, مرزداران ,96,1395,2,7200000000,4,True,True,True
22846, پونک ,118,1391,3,6900000000,2,True,True,True
22847, مرزداران ,102,1393,2,8000000000,1,True,True,True
22848, تهرانپارس شرقی,129,1393,3,7998000000,3,True,True,True
22849, دروس ,200,1401,3,26000000000,3,True,True,True
22850, جی ,62,1390,1,2230000000,3,True,True,True
22851, پونک ,112,1388,3,7700000000,4,True,True,True
22852, هروی ,190,1400,3,17100000000,3,True,True,True
22853, سعادت‌آباد ,140,1398,3,14800000000,3,True,True,True
22854, شهر زیبا ,56,1388,1,3700000000,2,True,True,True
22855, شهران شمالی ,58,1381,2,3245000000,3,True,True,True
22856, شمس‌آباد ,110,1401,3,8600000000,4,True,True,True
22857, دریان‌نو ,107,1385,2,4800000000,2,True,True,False
22858, مرزداران ,140,1401,3,11560000000,5,True,True,True
22859, چیتگر ,131,1401,2,6500000000,25,True,True,True
22860, نیاوران ,293,1399,4,58000000000,3,True,True,True
22861, صادقیه ,89,1377,2,5000000000,3,True,True,False
22862, مرزداران ,200,1398,3,16500000000,4,True,True,True
22863, سنگلج,73,1395,2,2100000000,4,True,True,True
22864, شهرک غرب ,130,1384,3,12600000000,2,True,True,True
22865, سازمان برنامه ,85,1385,2,5600000000,4,True,True,True
22866, سلسبیل ,87,1394,2,4645000000,3,True,True,True
22867, دریان‌نو ,80,1380,2,4250000000,1,True,True,True
22868, اقدسیه ,140,1385,3,11800000000,1,True,True,True
22869, پیروزی,84,1390,2,2800000000,2,True,True,False
22870, جنت‌آباد مرکزی ,75,1383,2,4350000000,5,True,True,True
22871, قیطریه ,170,1401,3,22100000000,2,True,True,True
22872, نواب ,82,1396,2,1340000000,5,True,True,False
22873, ازگل ,127,1401,2,10160000000,5,True,True,True
22874, جنت‌آباد جنوبی,117,1401,3,9126000000,5,True,True,True
22875, سهروردی ,110,1382,2,7300000000,3,True,True,True
22876, قیطریه ,115,1386,2,11750000000,3,True,True,True
22877, ونک ,124,1386,3,10000000000,3,True,True,True
22878, جنت‌آباد مرکزی ,97,1393,2,7450000000,3,True,True,True
22879, سیدخندان ,72,1380,2,4000000000,2,True,True,True
22880, نارمک ,62,1383,1,3500000000,2,True,True,True
22881, نارمک ,95,1401,2,6000000000,5,True,True,True
22882, نارمک ,54,1380,1,2250000000,2,True,True,False
22883, سعادت‌آباد ,195,1388,3,19500000000,2,True,True,True
22884, سعادت‌آباد,141,1390,3,14500000000,3,True,True,True
22885, جردن ,93,1398,2,8600000000,4,True,True,True
22886, مشیریه,73,1393,2,2409000000,5,True,True,False
22887, شمس‌آباد ,85,1386,2,5900000000,5,True,True,True
22888, شریف ,115,1401,2,4600000000,20,True,True,True
22889, سازمان برنامه ,46,1396,1,3700000000,2,True,True,True
22890, کوی فردوس ,126,1393,3,8730000000,6,True,True,True
22891, مبارک‌آباد بهشتی ,70,1400,2,1155000000,5,True,True,True
22892, سازمان برنامه ,69,1395,1,4300000000,4,True,True,True
22893, نیاوران ,166,1392,3,20000000000,5,True,True,True
22894, ازگل ,185,1396,3,20000000000,3,True,True,True
22895, کامرانیه ,370,1393,4,66600000000,10,True,True,True
22896, سعادت‌آباد,200,1386,3,22300000000,2,True,True,True
22897, سازمان برنامه ,80,1401,2,6000000000,2,True,True,True
22898, کوی فردوس ,100,1400,4,6300000000,4,True,True,True
22899, کرمان ,70,1398,2,3500000000,2,True,True,True
22900, شهران جنوبی ,150,1401,3,10950000000,5,True,True,True
22901, زعفرانیه ,248,1388,3,24000000000,1,True,True,True
22902, شهرک غرب ,132,1385,3,11500000000,5,True,True,True
22903, کرمان ,76,1398,2,3700000000,1,True,True,True
22904, اباذر ,111,1399,2,8800000000,1,True,True,True
22905, نیاوران ,191,1394,3,27700000000,1,True,True,True
22906, خانی‌آباد نو ,57,1392,1,2040000000,2,True,True,False
22907, استاد معین ,98,1398,2,4553000000,1,True,True,True
22908, سیدخندان ,135,1401,3,11500000000,2,True,True,True
22909, شهر زیبا ,62,1395,1,3020000000,3,True,True,False
22910, مبارک‌آباد بهشتی ,97,1400,2,1746000000,1,True,True,True
22911, استاد معین ,84,1400,2,3850000000,1,True,True,True
22912, فرمانیه ,245,1399,3,34000000000,4,True,True,True
22913, اقدسیه ,464,1398,4,150000000000,7,True,True,True
22914, آجودانیه ,358,1398,4,59000000000,5,True,True,True
22915, فرمانیه ,242,1398,3,39000000000,5,True,True,True
22916, اقدسیه ,248,1388,3,38000000000,3,True,True,True
22917, شهر زیبا ,68,1400,1,4100000000,3,True,True,True
22918, جنت‌آباد مرکزی ,95,1393,2,6700000000,5,True,True,True
22919, اباذر ,73,1382,2,4600000000,1,True,True,True
22920, جیحون ,57,1401,1,2400000000,1,True,True,False
22921, سعادت‌آباد ,130,1388,3,12700000000,7,True,True,True
22922, استاد معین ,73,1396,2,3710000000,4,True,True,True
22923, فرمانیه ,145,1401,3,19500000000,1,True,True,True
22924, بریانک ,54,1378,1,1520000000,1,True,True,False
22925, جیحون ,50,1380,1,1750000000,2,True,True,False
22926, آذربایجان ,72,1380,2,2750000000,3,True,True,False
22927, استاد معین ,61,1383,1,2200000000,3,True,True,False
22928, استاد معین ,83,1400,2,4500000000,2,True,True,True
22929, گیشا (کوی نصر) ,62,1401,1,8000000000,3,True,True,True
22930, سیدخندان ,82,1401,2,6980000000,2,True,True,True
22931, هروی ,120,1396,2,9500000000,2,True,True,True
22932, ولنجک ,139,1385,2,21500000000,3,True,True,True
22933, دریاچه شهدای خلیج فارس ,100,1401,2,1750000000,15,True,True,True
22934, ازگل ,150,1391,3,13500000000,8,True,True,True
22935, سهروردی ,145,1401,3,12325000000,1,True,True,True
22936, دریاچه شهدای خلیج فارس ,136,1394,3,7480000000,12,True,True,True
22937, سازمان آب ,193,1401,2,16400000000,1,True,True,True
22938, سیدخندان ,58,1389,1,3800000000,4,True,True,False
22939, سازمان برنامه ,122,1401,3,8700000000,2,True,True,True
22940, سعادت‌آباد ,320,1400,4,60000000000,3,True,True,True
22941, سعادت‌آباد ,158,1399,3,21500000000,6,True,True,True
22942, سعادت‌آباد ,210,1397,3,29000000000,2,True,True,True
22943, قیطریه ,156,1382,3,13800000000,2,True,True,True
22944, جنت‌آباد جنوبی ,94,1390,2,6100000000,4,True,True,True
22945, جنت‌آباد شمالی ,90,1400,2,6230000000,4,True,True,True
22946, اکباتان ,91,1397,2,5650000000,4,True,True,True
22947, شهرک راه‌آهن ,160,1393,3,11700000000,3,True,True,True
22948, دریاچه شهدای خلیج فارس ,118,1401,2,6500000000,20,True,True,True
22949, چیتگر ,100,1401,2,1250000000,10,True,True,True
22950,1370,1370,1370,1370,1370,1370,True,True,True
22951, جردن ,285,1375,4,22000000000,2,True,True,True
22952, جردن ,95,1396,2,8800000000,4,True,True,True
22953, جردن ,150,1385,3,12000000000,4,True,True,True
22954, جی ,55,1397,1,1850000000,2,True,True,False
22955,0,0,0,0,0,0,True,True,True
22956, سعادت‌آباد ,150,1389,3,14500000000,4,True,True,True
22957, دریاچه شهدای خلیج فارس ,106,1397,2,5480000000,12,True,True,True
22958, استاد معین ,104,1393,2,5000000000,4,True,True,True
22959, جنت‌آباد جنوبی ,91,1396,2,6800000000,4,True,True,True
22960, زعفرانیه ,185,1399,3,42000000000,4,True,True,True
22961, هروی ,173,1388,3,14000000000,4,True,True,True
22962, استاد معین ,50,1390,1,2175000000,1,True,True,False
22963, شهرآرا,141,1394,3,10575000000,1,True,True,True
22964, دریاچه شهدای خلیج فارس ,107,1393,2,4900000000,5,True,True,True
22965, ابوذر (منطقه ۱۵) ,127,1395,3,9036000000,5,True,True,True
22966, نارمک ,59,1382,2,3300000000,3,True,True,True
22967, دکتر هوشیار ,50,1390,1,2201000000,1,True,True,False
22968, الهیه ,400,1400,4,140000000000,10,True,True,True
22969, دروس ,295,1395,4,37500000000,3,True,True,True
22970, پاسداران ,225,1400,3,27500000000,4,True,True,True
22971, الهیه,140,1389,2,15400000000,1,True,True,True
22972, شهر زیبا ,124,1383,2,5400000000,3,True,True,True
22973, پونک ,110,1386,3,7500000000,5,True,True,True
22974, جنت‌آباد شمالی ,88,1384,2,5600000000,1,True,True,True
22975, چیتگر ,125,1401,2,812500000,8,True,True,True
22976, نیاوران ,100,1398,2,12900000000,3,True,True,True
22977, پاسداران ,165,1395,3,15000000000,1,True,True,True
22978, جنت‌آباد جنوبی ,148,1390,3,8900000000,4,True,True,True
22979, سبلان ,62,1385,1,2200000000,4,True,True,False
22980, کامرانیه ,96,1386,2,11400000000,2,True,True,True
22981, تهرانپارس شرقی ,45,1388,1,2050000000,1,True,True,False
22982, دریان‌نو ,105,1400,3,7725000000,5,True,True,True
22983, زمزم ,43,1390,1,1250000000,2,True,True,True
22984, دریاچه شهدای خلیج فارس ,125,1396,3,6500000000,10,True,True,True
22985, پاسداران ,130,1401,2,10400000000,11,True,True,True
22986, امیرآباد ,140,1401,3,14000000000,3,True,True,True
22987, گرگان ,116,1401,2,5100000000,2,True,True,True
22988, پونک ,83,1385,2,5800000000,3,True,True,True
22989, جنت‌آباد مرکزی ,98,1393,2,6100000000,2,True,True,True
22990, جردن ,100,1401,2,11000000000,3,True,True,True
22991, هروی ,95,1391,2,6700000000,2,True,True,True
22992, چیتگر ,107,1401,2,4700000000,15,True,True,True
22993, نیاوران,420,1400,4,106000000000,12,True,True,True
22994, سلسبیل,47,1374,1,1430000000,3,True,True,False
22995, جنت‌آباد مرکزی ,62,1384,1,3500000000,1,True,True,False
22996, گیشا (کوی نصر) ,98,1391,3,8850000000,4,True,True,True
22997, قیطریه ,135,1385,2,10950000000,5,True,True,True
22998, یوسف‌آباد ,148,1400,3,17900000000,5,True,True,True
22999, جنت‌آباد جنوبی ,109,1399,2,7100000000,5,True,True,True
23000, نظام‌آباد ,82,1400,2,3608000000,2,True,True,True
23001, آذربایجان ,45,1387,1,2470000000,1,True,True,True
23002, درکه ,150,1394,3,10800000000,5,True,True,True
23003, تهرانپارس غربی ,189,1400,3,15400000000,3,True,True,True
23004, سهروردی ,130,1401,3,10500000000,4,True,True,True
23005, نیاوران ,190,1398,3,26000000000,3,True,True,True
23006, ستارخان ,87,1384,2,4000000000,3,True,True,True
23007, مرزداران ,84,1394,2,7000000000,2,True,True,True
23008, کوی فردوس ,63,1393,2,4500000000,1,True,True,True
23009, اقدسیه ,230,1398,3,34000000000,4,True,True,True
23010, فرمانیه ,250,1401,3,52000000000,6,True,True,True
23011, نیاوران ,163,1376,3,16000000000,4,True,True,True
23012, پونک ,145,1390,3,10800000000,2,True,True,True
23013, نواب ,50,1380,1,1540000000,1,True,True,False
23014, دروس ,120,1383,2,10600000000,4,True,True,True
23015, بریانک ,55,1378,1,1500000000,1,True,True,False
23016, نیاوران ,190,1401,3,27000000000,8,True,True,True
23017, شمس‌آباد ,117,1399,2,6903000000,4,True,True,True
23018, شهرک پرواز ,73,1382,2,3750000000,3,True,True,True
23019, اقدسیه ,200,1401,3,27000000000,4,True,True,True
23020, چیتگر ,116,1401,2,860000000,25,True,True,True
23021, چیتگر ,125,1401,2,840000000,9,True,True,True
23022, دکتر هوشیار,83,1401,2,3980000000,1,True,True,True
23023, اراج ,130,1395,3,11500000000,2,True,True,True
23024, قبا ,220,1398,3,25000000000,10,True,True,True
23025, دریاچه شهدای خلیج فارس ,120,1395,2,5900000000,7,True,True,True
23026, تهران‌سر ,61,1386,2,2900000000,1,True,True,True
23027, ستارخان ,127,1401,3,8300000000,2,True,True,True
23028, دریاچه شهدای خلیج فارس ,118,1397,2,5600000000,5,True,True,True
23029, جردن ,113,1393,2,11000000000,2,True,True,True
23030, بریانک ,72,1395,2,2330000000,3,True,True,True
23031, جیحون ,69,1397,2,2900000000,2,True,True,True
23032, مرزداران ,95,1401,2,8100000000,4,True,True,True
23033, هروی ,175,1401,3,13125000000,5,True,True,True
23034, سیدخندان ,126,1401,3,6930000000,4,True,True,True
23035, ولنجک ,260,1400,3,70000000000,6,True,True,True
23036, شهرک راه‌آهن ,186,1400,3,15000000000,2,True,True,True
23037, کوی فردوس ,93,1386,2,4980000000,4,True,True,True
23038, ونک ,164,1384,3,14760000000,3,True,True,True
23039, شهر زیبا ,69,1392,1,3800000000,2,True,True,True
23040, سرو آزاد ,118,1401,2,6960000000,2,True,True,True
23041, باغ فیض ,120,1401,2,9000000000,4,True,True,True
23042, پیروزی ,46,1386,1,1550000000,2,True,True,False
23043, نیاوران ,100,1396,2,12500000000,3,True,True,True
23044, تهرانپارس غربی ,74,1375,2,3600000000,3,True,True,False
23045, ابوذر (منطقه ۱۵) ,65,1382,1,2950000000,2,True,True,True
23046, شهران جنوبی ,59,1386,1,4200000000,2,True,True,True
23047, سعادت‌آباد ,100,1397,2,9500000000,1,True,True,True
23048, کوی فردوس ,118,1399,2,8250000000,5,True,True,True
23049, جنت‌آباد مرکزی ,90,1397,2,6000000000,3,True,True,True
23050, کوی فردوس ,63,1396,1,3795000000,2,True,True,True
23051, جی,150,1401,3,4500000000,3,True,True,True
23052, جیحون ,75,1383,2,2350000000,2,True,True,False
23053, زعفرانیه ,400,1400,4,104000000000,10,True,True,True
23054, کوی فردوس ,91,1396,2,6250000000,3,True,True,True
23055, استاد معین ,84,1400,2,4580000000,5,True,True,True
23056, شهر زیبا ,103,1382,2,6000000000,3,True,True,True
23057, ولنجک ,430,1400,4,110000000000,12,True,True,True
23058, دریان‌نو ,108,1400,2,7800000000,6,True,True,True
23059, شهر زیبا ,97,1380,2,5700000000,6,True,True,True
23060, کوی فردوس ,127,1393,3,8700000000,6,True,True,True
23061, کوی فردوس ,90,1394,2,6250000000,3,True,True,True
23062, نواب ,44,1383,1,1450000000,2,True,True,True
23063, جیحون ,59,1373,1,1790000000,2,True,True,False
23064, کوی فردوس ,78,1400,2,6240000000,5,True,True,True
23065, تجریش,170,1401,3,18700000000,2,True,True,True
23066, کوی فردوس ,57,1390,1,3800000000,2,True,True,True
23067, شهرک غرب ,110,1401,2,16000000000,3,True,True,True
23068, هروی ,227,1401,3,22700000000,6,True,True,True
23069, شیان,105,1394,2,9240000000,6,True,True,True
23070, پاسداران ,130,1396,3,14750000000,4,True,True,True
23071, سازمان برنامه ,138,1397,3,7500000000,5,True,True,True
23072, اباذر ,73,1396,2,5800000000,4,True,True,True
23073, زعفرانیه ,240,1400,3,67000000000,10,True,True,True
23074, شمس‌آباد ,85,1388,2,5800000000,4,True,True,True
23075, اباذر ,61,1395,2,4550000000,1,True,True,True
23076, جنت‌آباد شمالی ,126,1382,3,5550000000,4,True,True,True
23077, ولنجک ,166,1384,2,19920000000,3,True,True,True
23078, شهران جنوبی ,125,1401,2,7590000000,2,True,True,True
23079, جنت‌آباد مرکزی ,120,1398,2,6890000000,3,True,True,True
23080, پیروزی ,44,1388,1,2270000000,3,True,True,True
23081, هروی ,130,1401,3,13000000000,1,True,True,True
23082, ستارخان ,145,1401,3,9280000000,4,True,True,True
23083, ظفر,150,1400,3,15800000000,1,True,True,True
23084, شهر زیبا ,99,1380,2,5000000000,2,True,True,True
23085, پیروزی ,80,1385,2,3200000000,3,True,True,True
23086, امیرآباد ,113,1393,2,9379000000,1,True,True,True
23087, ستارخان ,111,1401,2,6750000000,2,True,True,True
23088, هروی ,145,1399,3,12300000000,3,True,True,True
23089, نواب ,47,1377,1,1480000000,1,True,True,False
23090, نیاوران ,160,1401,3,29500000000,4,True,True,True
23091, نیاوران ,185,1401,3,29500000000,2,True,True,True
23092, جنت‌آباد مرکزی ,60,1395,1,4400000000,1,True,True,True
23093, هروی ,90,1401,2,8550000000,2,True,True,True
23094, جردن ,85,1391,2,7900000000,2,True,True,True
23095, زمزم ,48,1393,1,690000000,4,True,True,True
23096, زعفرانیه ,315,1394,4,59850000000,6,True,True,True
23097, زعفرانیه ,320,1395,4,64000000000,3,True,True,True
23098, سهروردی ,127,1401,3,11295000000,4,True,True,True
23099, کوی فردوس ,77,1401,2,5400000000,4,True,True,True
23100, آجودانیه ,260,1390,4,35700000000,7,True,True,True
23101, پیروزی ,101,1401,2,5800000000,2,True,True,True
23102, جنت‌آباد مرکزی ,105,1401,2,6825000000,2,True,True,True
23103, کامرانیه ,240,1394,3,24000000000,6,True,True,True
23104, نیاوران ,150,1401,3,22500000000,5,True,True,True
23105, کامرانیه ,200,1394,3,26000000000,4,True,True,True
23106, کامرانیه ,175,1388,3,21000000000,5,True,True,True
23107, فرمانیه ,300,1401,3,56000000000,10,True,True,True
23108, دریاچه شهدای خلیج فارس ,117,1400,2,6900000000,15,True,True,True
23109, میرداماد ,235,1401,4,34500000000,3,True,True,True
23110, پاسداران ,260,1401,3,45500000000,6,True,True,True
23111, دروس ,260,1401,3,36400000000,4,True,True,True
23112, دروس ,217,1400,3,36890000000,2,True,True,True
23113, پاسداران ,320,1396,4,35200000000,4,True,True,True
23114, سعادت‌آباد ,220,1392,3,30000000000,5,True,True,True
23115, سعادت‌آباد ,145,1398,3,22000000000,4,True,True,True
23116, گیشا (کوی نصر) ,70,1391,2,6950000000,1,True,True,True
23117, آجودانیه ,198,1400,3,26000000000,3,True,True,True
23118, سلسبیل ,62,1394,2,2700000000,2,True,True,False
23119, ستارخان ,147,1400,3,10030000000,2,True,True,True
23120, دهکده المپیک ,100,1401,2,1400000000,14,True,True,True
23121, شهرک غرب ,78,1381,2,6850000000,4,True,True,True
23122, سعادت‌آباد ,165,1401,3,24500000000,3,True,True,True
23123, شهرک راه‌آهن ,160,1396,3,9350000000,3,True,True,True
23124, شهرک راه‌آهن ,161,1395,3,9350000000,3,True,True,True
23125, سعادت‌آباد ,180,1401,3,26100000000,7,True,True,True
23126, مرزداران ,118,1401,2,7788000000,5,True,True,True
23127, مرزداران ,120,1401,2,7800000000,8,True,True,True
23128, پاسداران ,165,1386,3,16500000000,4,True,True,True
23129, شهران جنوبی ,84,1400,2,6560000000,2,True,True,True
23130, جردن ,178,1384,3,13350000000,1,True,True,True
23131, زعفرانیه ,187,1397,3,24000000000,2,True,True,True
23132, زعفرانیه ,278,1385,4,35000000000,3,True,True,True
23133, جیحون ,55,1375,1,1530000000,3,True,True,False
23134, جنت‌آباد جنوبی,70,1382,2,4450000000,1,True,True,True
23135, جیحون ,45,1385,1,2100000000,2,True,True,True
23136, هروی ,155,1385,3,10890000000,1,True,True,True
23137, کوی فردوس ,105,1401,2,7150000000,11,True,True,True
23138, جیحون ,66,1401,2,2800000000,5,True,True,False
23139, ستارخان ,99,1397,2,6990000000,4,True,True,True
23140, دریاچه شهدای خلیج فارس ,105,1401,2,1860000000,9,True,True,True
23141, فرمانیه ,250,1400,4,35000000000,5,True,True,True
23142, سوهانک ,165,1396,3,18500000000,15,True,True,True
23143, پاسداران ,220,1401,3,29000000000,4,True,True,True
23144, پونک ,140,1401,3,13500000000,2,True,True,True
23145, پیروزی ,46,1384,1,1575000000,3,True,True,True
23146, شهران جنوبی ,66,1386,1,3550000000,3,True,True,True
23147, ستارخان ,64,1396,1,3850000000,5,True,True,True
23148, گیشا (کوی نصر) ,79,1392,2,6600000000,5,True,True,True
23149, هروی ,155,1383,3,10500000000,1,True,True,True
23150, جیحون ,66,1401,2,2800000000,5,True,True,False
23151, سعادت‌آباد,115,1396,3,7900000000,3,True,True,True
23152, سعادت‌آباد,54,1385,1,4200000000,2,True,True,False
23153, کوی فردوس,65,1393,2,4300000000,4,True,True,True
23154, شمس‌آباد ,142,1388,3,7810000000,4,True,True,True
23155, جنت‌آباد جنوبی ,100,1383,2,5950000000,2,True,True,True
23156, سنایی,200,1401,3,17000000000,1,True,True,True
23157, دروس ,172,1394,3,16980000000,2,True,True,True
23158, شهرک ولیعصر ,105,1394,2,3800000000,5,True,True,True
23159, کوی فردوس ,55,1383,1,3350000000,4,True,True,True
23160, چیتگر ,150,1401,3,2475000000,24,True,True,True
23161, سرو آزاد ,74,1401,2,1365000000,8,True,True,True
23162, شهر زیبا,81,1393,2,7200000000,1,True,True,True
23163, گیشا (کوی نصر) ,70,1391,2,7600000000,1,True,True,True
23164, گیشا (کوی نصر) ,150,1381,3,12000000000,2,True,True,True
23165, شهرک راه‌آهن ,170,1401,3,10350000000,3,True,True,True
23166, پونک ,146,1401,3,9928000000,8,True,True,True
23167, دروس ,80,1397,2,8180000000,1,True,True,True
23168, دزاشیب ,130,1401,2,11500000000,1,True,True,True
23169, پاتریس لومومبا,95,1395,2,5700000000,4,True,True,True
23170, بهار ,50,1401,1,3600000000,2,True,True,True
23171, کوی فردوس ,75,1382,2,3800000000,4,True,True,True
23172, کوهک ,161,1394,3,9000000000,3,True,True,True
23173, شهرک راه‌آهن ,120,1393,2,4700000000,5,True,True,True
23174, شهرک راه‌آهن ,71,1385,2,3350000000,2,True,True,True
23175, سنایی,107,1393,2,7062000000,3,True,True,True
23176, سیدخندان ,133,1401,3,11000000000,1,True,True,True
23177, جی ,56,1374,1,1525000000,2,True,True,False
23178, نظام‌آباد ,42,1385,1,1600000000,2,True,True,False
23179, دروس ,192,1389,3,19998000000,7,True,True,True
23180, نیاوران ,233,1401,4,27840000000,2,True,True,True
23181, سلسبیل ,58,1388,2,2150000000,2,True,True,False
23182, دولت‌آباد ,95,1396,2,3230000000,2,True,True,True
23183, تولید دارو ,47,1387,1,1580000000,1,True,True,False
23184, الهیه,118,1371,3,9500000000,10,True,True,True
23185, الهیه ,134,1383,3,12400000000,1,True,True,True
23186, دهکده المپیک ,85,1401,2,2635000000,23,True,True,True
23187, چیتگر ,101,1401,2,1450000000,14,True,True,True
23188, دروس ,135,1391,2,14600000000,4,True,True,True
23189, کوی فردوس ,140,1401,3,11600000000,2,True,True,True
23190, اوین,94,1390,2,7000000000,4,True,True,True
23191, چیتگر ,220,1394,4,12400000000,15,True,True,True
23192, سهروردی ,215,1380,3,14000000000,1,True,True,True
23193, چیتگر,100,1401,2,1380000000,10,True,True,True
23194, دروس ,267,1386,4,22960000000,5,True,True,True
23195, دریاچه شهدای خلیج فارس ,109,1401,2,5100000000,15,True,True,True
23196, اختیاریه ,90,1401,2,8300000000,4,True,True,True
23197, دهکده المپیک ,76,1385,2,3650000000,2,True,True,True
23198, شهرک غرب ,78,1381,2,7500000000,6,True,True,True
23199, سعادت‌آباد ,130,1396,3,11000000000,2,True,True,True
23200, شهرک غرب ,126,1381,3,8500000000,2,True,True,True
23201, جنت‌آباد جنوبی ,135,1401,3,10100000000,1,True,True,True
23202, خاقانی,135,1397,3,8500000000,1,True,True,True
23203, سهروردی,97,1397,2,6500000000,4,True,True,True
23204, خاقانی,52,1393,1,3200000000,3,True,True,False
23205, الهیه ,215,1393,3,37500000000,5,True,True,True
23206, نارمک ,105,1386,2,5300000000,1,True,True,True
23207, شهرک غرب ,95,1401,2,11000000000,3,True,True,True
23208, شهرک غرب ,165,1385,3,14000000000,4,True,True,True
23209, محمودیه ,220,1401,3,66000000000,10,True,True,True
23210, گیشا (کوی نصر) ,165,1389,3,16500000000,2,True,True,True
23211, خزانه ,47,1385,1,1200000000,1,True,True,True
23212, سلسبیل ,62,1384,2,2540000000,1,True,True,True
23213, دهکده المپیک ,135,1397,3,7425000000,16,True,True,True
23214, جنت‌آباد جنوبی ,100,1396,2,6400000000,1,True,True,True
23215, سلسبیل ,60,1397,2,2350000000,4,True,True,False
23216, مرزداران ,220,1401,4,24000000000,3,True,True,True
23217, هروی ,126,1385,3,8500000000,1,True,True,True
23218, پاسداران ,115,1399,2,12550000000,2,True,True,True
23219, مرزداران ,90,1398,2,7450000000,5,True,True,True
23220, نیاوران ,274,1400,4,54600000000,4,True,True,True
23221, زعفرانیه ,380,1386,4,54000000000,4,True,True,True
23222, جردن ,120,1401,2,14400000000,2,True,True,True
23223, شهر زیبا ,76,1389,2,4600000000,5,True,True,True
23224, چیتگر ,113,1401,2,4700000000,22,True,True,True
23225, جنت‌آباد جنوبی ,110,1390,2,6600000000,6,True,True,True
23226, سازمان برنامه ,183,1400,3,21960000000,2,True,True,True
23227, سعادت‌آباد ,127,1384,3,11000000000,11,True,True,True
23228, جنت‌آباد مرکزی ,96,1398,2,6300000000,4,True,True,True
23229, استاد معین ,55,1400,1,2350000000,3,True,True,False
23230, دروس ,227,1387,4,20740000000,5,True,True,True
23231, جیحون ,45,1387,1,2100000000,2,True,True,True
23232, دهکده المپیک ,55,1401,1,1705000000,13,True,True,True
23233, سرو آزاد ,111,1401,2,5500000000,28,True,True,True
23234, استاد معین ,105,1401,2,3550000000,1,True,True,True
23235, شهرک غرب ,154,1380,3,12500000000,1,True,True,True
23236, سعادت‌آباد ,135,1395,3,17400000000,3,True,True,True
23237, کوی فردوس ,58,1397,1,4900000000,5,True,True,True
23238, زعفرانیه ,300,1401,3,90000000000,8,True,True,True
23239, بریانک ,48,1381,1,1500000000,4,True,True,True
23240, شهران جنوبی ,113,1394,2,6000000000,3,True,True,True
23241, گیشا (کوی نصر) ,96,1393,2,9600000000,2,True,True,True
23242, جیحون ,135,1401,3,5453000000,6,True,True,True
23243, سهروردی ,160,1401,3,14850000000,2,True,True,True
23244, جنت‌آباد مرکزی ,130,1392,3,7650000000,1,True,True,True
23245, شهرآرا ,102,1386,2,5890000000,1,True,True,True
23246, سعادت‌آباد ,160,1385,3,22000000000,3,True,True,True
23247, سعادت‌آباد ,135,1396,3,16200000000,2,True,True,True
23248, شهرآرا ,100,1398,2,8100000000,1,True,True,True
23249, سوهانک ,115,1385,2,7500000000,1,True,True,True
23250, دهکده المپیک ,56,1401,1,1705000000,8,True,True,True
23251, بهار ,152,1401,3,11400000000,1,True,True,True
23252, سهروردی ,125,1394,3,9300000000,2,True,True,True
23253, نیلوفر ,105,1389,2,7800000000,5,True,True,True
23254, هروی ,130,1401,2,10389000000,4,True,True,True
23255, لویزان ,117,1401,2,9711000000,5,True,True,True
23256, پاسداران ,180,1401,3,14050000000,6,True,True,True
23257, پاسداران ,102,1401,2,8160000000,2,True,True,True
23258, هروی ,115,1401,2,9180000000,4,True,True,True
23259, پاسداران ,108,1401,2,8630000000,4,True,True,True
23260, دریان‌نو ,116,1401,2,8700000000,5,True,True,True
23261, تهرانپارس غربی ,215,1394,3,13500000000,4,True,True,True
23262, مرزداران ,150,1394,3,9750000000,4,True,True,True
23263, سلسبیل,60,1401,2,3000000000,2,True,True,False
23264, جیحون ,77,1401,2,2900000000,2,True,True,False
23265, پاسداران,90,1401,2,10350000000,4,True,True,True
23266, باغ فیض ,114,1393,2,6850000000,3,True,True,True
23267, باغ فیض ,111,1394,3,7450000000,2,True,True,True
23268, نارمک ,130,1400,3,11000000000,3,True,True,True
23269, شهرک راه‌آهن ,121,1398,2,7100000000,10,True,True,True
23270, کوی فردوس ,185,1387,3,10500000000,3,True,True,True
23271, جردن ,87,1398,2,8200000000,4,True,True,True
23272, دریاچه شهدای خلیج فارس ,92,1398,2,4650000000,4,True,True,True
23273, جنت‌آباد مرکزی ,88,1397,2,5500000000,3,True,True,True
23274, جنت‌آباد مرکزی ,78,1387,2,4850000000,3,True,True,True
23275, مرزداران ,97,1394,2,7300000000,4,True,True,True
23276, جردن ,119,1385,2,9350000000,2,True,True,True
23277, هروی ,140,1398,3,15400000000,10,True,True,True
23278, هروی ,107,1398,2,12200000000,10,True,True,True
23279, هروی ,105,1397,2,11800000000,10,True,True,True
